CESE/RTOS_1/D2/out/D2.elf:10002af0 00000004 b xSchedulerRunning
CESE/RTOS_1/D2/out/D2.elf:10002af4 00000014 b xTasksWaitingTermination
CESE/RTOS_1/D2/out/D2.elf:10002b08 00000004 b xTickCount
CESE/RTOS_1/D2/out/D2.elf:10002b0c 00000004 b xYieldPending
CESE/RTOS_1/D2/out/D2.elf:1a000fcc 00000040 t prvTaskExitError
CESE/RTOS_1/D2/out/D2.elf:1a00100c 00000022 t prvPortStartFirstTask
CESE/RTOS_1/D2/out/D2.elf:1a001034 0000000e t vPortEnableVFP
CESE/RTOS_1/D2/out/D2.elf:1a0010a0 t pxCurrentTCBConst2
CESE/RTOS_1/D2/out/D2.elf:1a001180 t pxCurrentTCBConst
CESE/RTOS_1/D2/out/D2.elf:10002b10 00000001 b ucMaxSysCallPriority
CESE/RTOS_1/D2/out/D2.elf:10002b14 00000004 b ulMaxPRIGROUPValue
CESE/RTOS_1/D2/out/D2.elf:10000000 00000004 d uxCriticalNesting
CESE/RTOS_1/D2/out/D2.elf:1a001318 00000044 t Board_LED_Init
CESE/RTOS_1/D2/out/D2.elf:1a00135c 00000040 t Board_TEC_Init
CESE/RTOS_1/D2/out/D2.elf:1a00139c 00000040 t Board_GPIO_Init
CESE/RTOS_1/D2/out/D2.elf:1a0013dc 00000030 t Board_ADC_Init
CESE/RTOS_1/D2/out/D2.elf:1a00140c 00000038 t Board_SPI_Init
CESE/RTOS_1/D2/out/D2.elf:1a001444 00000024 t Board_I2C_Init
CESE/RTOS_1/D2/out/D2.elf:1a008008 00000008 t GpioButtons
CESE/RTOS_1/D2/out/D2.elf:1a008010 0000000c t GpioLeds
CESE/RTOS_1/D2/out/D2.elf:1a00801c 00000012 t GpioPorts
CESE/RTOS_1/D2/out/D2.elf:1a008034 00000004 t InitClkStates
CESE/RTOS_1/D2/out/D2.elf:1a008038 00000074 t pinmuxing
CESE/RTOS_1/D2/out/D2.elf:1a0015b8 0000002c t Chip_UART_GetIndex
CESE/RTOS_1/D2/out/D2.elf:1a0080ac 00000008 t UART_BClock
CESE/RTOS_1/D2/out/D2.elf:1a0080b4 00000008 t UART_PClock
CESE/RTOS_1/D2/out/D2.elf:1a001714 00000014 t Chip_ADC_GetClockIndex
CESE/RTOS_1/D2/out/D2.elf:1a001728 00000032 t getClkDiv
CESE/RTOS_1/D2/out/D2.elf:1a0017f0 000000a0 t pll_calc_divs
CESE/RTOS_1/D2/out/D2.elf:1a001890 0000010c t pll_get_frac
CESE/RTOS_1/D2/out/D2.elf:1a00199c 0000004c t Chip_Clock_FindBaseClock
CESE/RTOS_1/D2/out/D2.elf:1a001c10 00000022 t Chip_Clock_GetDivRate
CESE/RTOS_1/D2/out/D2.elf:10002b1c 00000008 b audio_usb_pll_freq
CESE/RTOS_1/D2/out/D2.elf:1a0080c8 0000006c t periph_to_base
CESE/RTOS_1/D2/out/D2.elf:10000004 00000038 d i2c
CESE/RTOS_1/D2/out/D2.elf:1a008134 00000048 t InitClkStates
CESE/RTOS_1/D2/out/D2.elf:1a001f54 00000014 t Chip_SSP_GetClockIndex
CESE/RTOS_1/D2/out/D2.elf:1a001f68 00000018 t Chip_SSP_GetPeriphClockIndex
CESE/RTOS_1/D2/out/D2.elf:1000003c 00000004 d ClockSpeed
CESE/RTOS_1/D2/out/D2.elf:1a00205c 00000034 t gpioObtainPinInit
CESE/RTOS_1/D2/out/D2.elf:10002b24 00000004 b g_hUsb
CESE/RTOS_1/D2/out/D2.elf:1a0031c0 00000050 t std
CESE/RTOS_1/D2/out/D2.elf:1a005ab4 00000084 t __sbprintf
CESE/RTOS_1/D2/out/D2.elf:1a0083b0 00000010 t blanks.8693
CESE/RTOS_1/D2/out/D2.elf:1a0083c0 00000010 t zeroes.8694
CESE/RTOS_1/D2/out/D2.elf:1a005c08 00000124 t quorem
CESE/RTOS_1/D2/out/D2.elf:1a0084d0 0000000c t p05.7442
CESE/RTOS_1/D2/out/D2.elf:1a007b60 00000076 t __sprint_r.part.0
CESE/RTOS_1/D2/out/D2.elf:10000048 00000428 d impure_data
CESE/RTOS_1/D2/out/D2.elf:1a0084f0 t __init_array_end
CESE/RTOS_1/D2/out/D2.elf:1a0084ec b __preinit_array_end
CESE/RTOS_1/D2/out/D2.elf:1a0084ec t __init_array_start
CESE/RTOS_1/D2/out/D2.elf:1a0084ec b __preinit_array_start
CESE/RTOS_1/D2/out/D2.elf:1a007e88 0000002c T __aeabi_dcmpun
CESE/RTOS_1/D2/out/D2.elf:1a001a34 0000001c T Chip_Clock_GetDividerSource
CESE/RTOS_1/D2/out/D2.elf:1a00062c 00000012 T _isatty_r
CESE/RTOS_1/D2/out/D2.elf:1a002c08 00000012 T __aeabi_dcmple
CESE/RTOS_1/D2/out/D2.elf:1a003d44 0000009c T _puts_r
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W TIMER2_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a002b44 0000007a T __cmpdf2
CESE/RTOS_1/D2/out/D2.elf:1a00063e 0000000a T _lseek_r
CESE/RTOS_1/D2/out/D2.elf:1a000184 00000002 W DebugMon_Handler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W RIT_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a080000 A __top_MFlashA512
CESE/RTOS_1/D2/out/D2.elf:1a002b44 0000007a T __eqdf2
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W ADCHS_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a000114 T __section_table_start
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W FLASH_EEPROM_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0010e8 0000002c T vPortExitCritical
CESE/RTOS_1/D2/out/D2.elf:1a0026b4 0000005a T __floatdidf
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W I2C0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a003d1c 00000028 T printf
CESE/RTOS_1/D2/out/D2.elf:1a0014fe 00000008 T __stdio_init
CESE/RTOS_1/D2/out/D2.elf:10002b84 00000001 B __lock___atexit_recursive_mutex
CESE/RTOS_1/D2/out/D2.elf:1a007e38 00000034 T _wcrtomb_r
CESE/RTOS_1/D2/out/D2.elf:1a003e54 00000020 T __sseek
CESE/RTOS_1/D2/out/D2.elf:1a00321c 00000054 T __sinit
CESE/RTOS_1/D2/out/D2.elf:1a007d88 000000b0 T __swbuf_r
CESE/RTOS_1/D2/out/D2.elf:1a00017a 00000002 W HardFault_Handler
CESE/RTOS_1/D2/out/D2.elf:1a000000 A __vectors_start__
CESE/RTOS_1/D2/out/D2.elf:1a0017ce 0000000c T Chip_ADC_SetResolution
CESE/RTOS_1/D2/out/D2.elf:1a003d10 0000000c T __malloc_unlock
CESE/RTOS_1/D2/out/D2.elf:1a001184 0000002c T SysTick_Handler
CESE/RTOS_1/D2/out/D2.elf:10002b88 00000001 B __lock___arc4random_mutex
CESE/RTOS_1/D2/out/D2.elf:1a000588 00000002 W initialise_monitor_handles
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W SDIO_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0014a0 0000001c T Board_UARTGetChar
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W ATIMER_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a007030 000000ce T memmove
CESE/RTOS_1/D2/out/D2.elf:1a001120 00000064 T PendSV_Handler
CESE/RTOS_1/D2/out/D2.elf:1a000178 00000002 W NMI_Handler
CESE/RTOS_1/D2/out/D2.elf:1a007100 0000004c T _Balloc
CESE/RTOS_1/D2/out/D2.elf:1a0084f8 R __exidx_end
CESE/RTOS_1/D2/out/D2.elf:1a000150 T __data_section_table_end
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W I2C1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W UART1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a002b34 0000008a T __gtdf2
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO5_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W CAN1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:100029f8 00000004 B pxCurrentTCB
CESE/RTOS_1/D2/out/D2.elf:1a000622 0000000a T _fstat_r
CESE/RTOS_1/D2/out/D2.elf:53ff7302 A __valid_user_code_checksum
CESE/RTOS_1/D2/out/D2.elf:1a0084f8 R _etext
CESE/RTOS_1/D2/out/D2.elf:1a007f1c 00000002 T keys_config
CESE/RTOS_1/D2/out/D2.elf:1a002bd0 00000010 T __aeabi_cdcmple
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W USB1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W I2S0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W TIMER3_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a001cb2 0000000c T Chip_Clock_GetBaseClocktHz
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W UART0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001a8 00000012 T bss_init
CESE/RTOS_1/D2/out/D2.elf:1a0011e8 00000110 T xPortStartScheduler
CESE/RTOS_1/D2/out/D2.elf:1a003b30 00000134 T memcpy
CESE/RTOS_1/D2/out/D2.elf:1a002bc0 00000020 T __aeabi_cdrcmple
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W SGPIO_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a003210 0000000c T _cleanup_r
CESE/RTOS_1/D2/out/D2.elf:1a00263c 00000022 T __floatsidf
CESE/RTOS_1/D2/out/D2.elf:1a0011b0 00000038 W vPortSetupTimerInterrupt
CESE/RTOS_1/D2/out/D2.elf:1a002b3c 00000082 T __ltdf2
CESE/RTOS_1/D2/out/D2.elf:1a002c44 T __aeabi_uldivmod
CESE/RTOS_1/D2/out/D2.elf:10002ba8 ? _noinit
CESE/RTOS_1/D2/out/D2.elf:1a003de0 00000010 T puts
CESE/RTOS_1/D2/out/D2.elf:1a000750 00000016 T vPortFree
CESE/RTOS_1/D2/out/D2.elf:10002b7c 00000004 B SystemCoreClock
CESE/RTOS_1/D2/out/D2.elf:1a0015e4 00000054 T Chip_UART_Init
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W ADC0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a008408 000000c8 T __mprec_tens
CESE/RTOS_1/D2/out/D2.elf:1a000180 00000002 W UsageFault_Handler
CESE/RTOS_1/D2/out/D2.elf:1a001d30 0000004c T Chip_Clock_GetRate
CESE/RTOS_1/D2/out/D2.elf:1a000782 00000016 T vListInsertEnd
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO6_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:10002b58 00000004 B __malloc_top_pad
CESE/RTOS_1/D2/out/D2.elf:1a001540 0000006c T Board_SetupClocking
CESE/RTOS_1/D2/out/D2.elf:20008000 A __top_RamAHB32
CESE/RTOS_1/D2/out/D2.elf:1a00261c 0000001e T __aeabi_ui2d
CESE/RTOS_1/D2/out/D2.elf:1a006e8c 00000008 T _localeconv_r
CESE/RTOS_1/D2/out/D2.elf:1a00728c 00000012 T __i2b
CESE/RTOS_1/D2/out/D2.elf:1a006b84 00000308 T __sfvwrite_r
CESE/RTOS_1/D2/out/D2.elf:1a002c74 000002d0 T __udivmoddi4
CESE/RTOS_1/D2/out/D2.elf:1a002398 T __aeabi_drsub
CESE/RTOS_1/D2/out/D2.elf:1a0006c0 00000020 T _sbrk_r
CESE/RTOS_1/D2/out/D2.elf:1a008004 00000004 T ExtRateIn
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W IntDefaultHandler
CESE/RTOS_1/D2/out/D2.elf:1a000300 T __CRP_WORD_END__
CESE/RTOS_1/D2/out/D2.elf:1a000648 0000004e T _read_r
CESE/RTOS_1/D2/out/D2.elf:1a00077c 00000006 T vListInitialiseItem
CESE/RTOS_1/D2/out/D2.elf:1a002bf4 00000012 T __aeabi_dcmplt
CESE/RTOS_1/D2/out/D2.elf:1a002f48 000000ce T _fclose_r
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:10002b50 00000004 B __malloc_max_sbrked_mem
CESE/RTOS_1/D2/out/D2.elf:1a002660 00000042 T __extendsfdf2
CESE/RTOS_1/D2/out/D2.elf:1a002964 000001d0 T __aeabi_ddiv
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W SSP0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0023a4 00000276 T __adddf3
CESE/RTOS_1/D2/out/D2.elf:1a0084f0 R __exidx_start
CESE/RTOS_1/D2/out/D2.elf:10002b8c 00000001 B __lock___env_recursive_mutex
CESE/RTOS_1/D2/out/D2.elf:1a002710 00000254 T __aeabi_dmul
CESE/RTOS_1/D2/out/D2.elf:1a0002fc 00000004 T CRP_WORD
CESE/RTOS_1/D2/out/D2.elf:10002b90 00000001 B __lock___sinit_recursive_mutex
CESE/RTOS_1/D2/out/D2.elf:1a007714 0000036c T _realloc_r
CESE/RTOS_1/D2/out/D2.elf:1a003568 00000048 T __libc_init_array
CESE/RTOS_1/D2/out/D2.elf:1a007cec 00000064 T _fputwc_r
CESE/RTOS_1/D2/out/D2.elf:1a0083e0 00000028 T __mprec_bigtens
CESE/RTOS_1/D2/out/D2.elf:1a00261c 0000001e T __floatunsidf
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W ADC1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a007524 00000038 T __mcmp
CESE/RTOS_1/D2/out/D2.elf:1a0006e0 00000070 T pvPortMalloc
CESE/RTOS_1/D2/out/D2.elf:1a0014bc 00000030 T Board_Init
CESE/RTOS_1/D2/out/D2.elf:1a000616 00000002 W _init
CESE/RTOS_1/D2/out/D2.elf:1a000766 00000016 T vListInitialise
CESE/RTOS_1/D2/out/D2.elf:1a000114 T __data_section_table
CESE/RTOS_1/D2/out/D2.elf:1a000bf0 0000000c T xTaskGetTickCount
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W RTC_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:10002ba8 B _ebss
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W TIMER0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a00058c 00000088 T Reset_Handler
CESE/RTOS_1/D2/out/D2.elf:20010000 A __top_RamAHB_ETB16
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W SPI_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0071ec 00000040 T __hi0bits
CESE/RTOS_1/D2/out/D2.elf:1a001dc0 00000038 T Chip_I2C_SetClockRate
CESE/RTOS_1/D2/out/D2.elf:1a007eb4 0000004e T __fixdfsi
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W LCD_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0019e8 0000004c T Chip_Clock_EnableCrystal
CESE/RTOS_1/D2/out/D2.elf:10002b94 00000001 B __lock___malloc_recursive_mutex
CESE/RTOS_1/D2/out/D2.elf:10008000 A __top_RamLoc32
CESE/RTOS_1/D2/out/D2.elf:1a000568 00000020 T vApplicationMallocFailedHook
CESE/RTOS_1/D2/out/D2.elf:1a0023a4 00000276 T __aeabi_dadd
CESE/RTOS_1/D2/out/D2.elf:1a00018a 0000001e T data_init
CESE/RTOS_1/D2/out/D2.elf:1a002b3c 00000082 T __ledf2
CESE/RTOS_1/D2/out/D2.elf:1a0073d0 000000a0 T __pow5mult
CESE/RTOS_1/D2/out/D2.elf:1a0026a4 0000006a T __aeabi_ul2d
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W TIMER1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a001d9c 00000024 T Chip_I2C_Init
CESE/RTOS_1/D2/out/D2.elf:1a00039c 0000007c T keys_Init
CESE/RTOS_1/D2/out/D2.elf:1a0035bc 00000002 T __retarget_lock_release_recursive
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W UART2_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a001ba4 0000006c T Chip_Clock_GetMainPLLHz
CESE/RTOS_1/D2/out/D2.elf:1a00817c 000000e6 T gpioPinsInit
CESE/RTOS_1/D2/out/D2.elf:1a0007f4 0000002c W vAssertCalled
CESE/RTOS_1/D2/out/D2.elf:1a001f80 00000012 T Chip_SSP_SetClockRate
CESE/RTOS_1/D2/out/D2.elf:1a002c30 00000012 T __aeabi_dcmpgt
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO2_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a003270 0000000c T __sfp_lock_acquire
CESE/RTOS_1/D2/out/D2.elf:1a006f90 T memchr
CESE/RTOS_1/D2/out/D2.elf:1a003328 000001ec T _free_r
CESE/RTOS_1/D2/out/D2.elf:1a001c8c 00000026 T Chip_Clock_GetBaseClock
CESE/RTOS_1/D2/out/D2.elf:1a007d50 0000000c T __locale_mb_cur_max
CESE/RTOS_1/D2/out/D2.elf:1a002c1c 00000012 T __aeabi_dcmpge
CESE/RTOS_1/D2/out/D2.elf:100009ec B _bss
CESE/RTOS_1/D2/out/D2.elf:1a00179c 00000032 T Chip_ADC_SetSampleRate
CESE/RTOS_1/D2/out/D2.elf:1a0023a0 0000027a T __aeabi_dsub
CESE/RTOS_1/D2/out/D2.elf:10000878 00000004 D __malloc_sbrk_base
CESE/RTOS_1/D2/out/D2.elf:10002b18 00000004 B freeRtosInterruptCallback
CESE/RTOS_1/D2/out/D2.elf:1a000be0 00000010 T vTaskSuspendAll
CESE/RTOS_1/D2/out/D2.elf:1a0026a4 0000006a T __floatundidf
CESE/RTOS_1/D2/out/D2.elf:1a007470 000000b2 T __lshift
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W I2S1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a001f92 0000003e T Chip_SSP_SetBitRate
CESE/RTOS_1/D2/out/D2.elf:1a0007cc 00000026 T uxListRemove
CESE/RTOS_1/D2/out/D2.elf:1a001df8 00000002 T Chip_GPIO_Init
CESE/RTOS_1/D2/out/D2.elf:1a008030 00000004 T OscRateIn
CESE/RTOS_1/D2/out/D2.elf:1a0072a0 00000130 T __multiply
CESE/RTOS_1/D2/out/D2.elf:10002ba8 ? _end_noinit
CESE/RTOS_1/D2/out/D2.elf:10008000 A _vStackTop
CESE/RTOS_1/D2/out/D2.elf:1a007aec 00000072 T strncpy
CESE/RTOS_1/D2/out/D2.elf:10002b28 00000028 B __malloc_current_mallinfo
CESE/RTOS_1/D2/out/D2.elf:1a007654 000000be T __d2b
CESE/RTOS_1/D2/out/D2.elf:1a000f00 000000cc T vTaskSwitchContext
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W SSP1_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a000178 T __bss_section_table_end
CESE/RTOS_1/D2/out/D2.elf:1a000618 0000000a T _close_r
CESE/RTOS_1/D2/out/D2.elf:1a00263c 00000022 T __aeabi_i2d
CESE/RTOS_1/D2/out/D2.elf:1a002090 000001ac T gpioInit
CESE/RTOS_1/D2/out/D2.elf:1a0035b4 00000002 T __retarget_lock_close_recursive
CESE/RTOS_1/D2/out/D2.elf:1a005b38 000000d0 T __swsetup_r
CESE/RTOS_1/D2/out/D2.elf:1a000820 0000001c W vApplicationStackOverflowHook
CESE/RTOS_1/D2/out/D2.elf:1a002f44 00000002 W __aeabi_ldiv0
CESE/RTOS_1/D2/out/D2.elf:1a002964 000001d0 T __divdf3
CESE/RTOS_1/D2/out/D2.elf:10000470 00000408 D __malloc_av_
CESE/RTOS_1/D2/out/D2.elf:1a002710 00000254 T __muldf3
CESE/RTOS_1/D2/out/D2.elf:1a003df0 00000022 T __sread
CESE/RTOS_1/D2/out/D2.elf:1a002310 0000001c T USB0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO3_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a003d04 0000000c T __malloc_lock
CESE/RTOS_1/D2/out/D2.elf:1a00148c 00000014 T Board_UARTPutChar
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W SCT_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a003164 0000005a T _fflush_r
CESE/RTOS_1/D2/out/D2.elf:1a007bec 0000005e T _calloc_r
CESE/RTOS_1/D2/out/D2.elf:1a001a50 0000001c T Chip_Clock_GetDividerDivisor
CESE/RTOS_1/D2/out/D2.elf:1a0002fc T __CRP_WORD_START__
CESE/RTOS_1/D2/out/D2.elf:1a0035b8 00000002 T __retarget_lock_acquire_recursive
CESE/RTOS_1/D2/out/D2.elf:1a003c64 000000a0 T memset
CESE/RTOS_1/D2/out/D2.elf:1a00017c 00000002 W MemManage_Handler
CESE/RTOS_1/D2/out/D2.elf:1a00050c 0000005c T main
CESE/RTOS_1/D2/out/D2.elf:10002b54 00000004 B __malloc_max_total_mem
CESE/RTOS_1/D2/out/D2.elf:1a0035b0 00000002 T __retarget_lock_init_recursive
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W WDT_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a000798 00000034 T vListInsert
CESE/RTOS_1/D2/out/D2.elf:2000c000 A __top_RamAHB16
CESE/RTOS_1/D2/out/D2.elf:1008a000 A __top_RamLoc40
CESE/RTOS_1/D2/out/D2.elf:1a001080 00000024 T SVC_Handler
CESE/RTOS_1/D2/out/D2.elf:1a003e74 00000008 T __sclose
CESE/RTOS_1/D2/out/D2.elf:1a005d30 00000e54 T _dtoa_r
CESE/RTOS_1/D2/out/D2.elf:1a0035c0 00000570 T _malloc_r
CESE/RTOS_1/D2/out/D2.elf:1a007e6c 0000001a T __ascii_wctomb
CESE/RTOS_1/D2/out/D2.elf:1a0026b4 0000005a T __aeabi_l2d
CESE/RTOS_1/D2/out/D2.elf:1a000e10 000000a4 T vTaskDelayUntil
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W GPIO7_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a001cc0 0000003c T Chip_Clock_EnableOpts
CESE/RTOS_1/D2/out/D2.elf:1a0014f6 00000008 T __stdio_getchar
CESE/RTOS_1/D2/out/D2.elf:1a003288 000000a0 T _malloc_trim_r
CESE/RTOS_1/D2/out/D2.elf:1a001a6c 000000b8 T Chip_Clock_GetClockInputHz
CESE/RTOS_1/D2/out/D2.elf:1a001b24 00000080 T Chip_Clock_CalcMainPLLValue
CESE/RTOS_1/D2/out/D2.elf:1a000354 00000018 T clear_diff
CESE/RTOS_1/D2/out/D2.elf:1a002008 00000038 T SystemInit
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W SPIFI_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W QEI_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a000150 T __bss_section_table
CESE/RTOS_1/D2/out/D2.elf:1a002b44 0000007a T __nedf2
CESE/RTOS_1/D2/out/D2.elf:1a00223c 0000006a T gpioWrite
CESE/RTOS_1/D2/out/D2.elf:1a000614 00000002 W _fini
CESE/RTOS_1/D2/out/D2.elf:1a000d14 000000fc T xTaskResumeAll
CESE/RTOS_1/D2/out/D2.elf:1a000b64 0000007c T vTaskStartScheduler
CESE/RTOS_1/D2/out/D2.elf:1a000418 00000098 T keys_Update
CESE/RTOS_1/D2/out/D2.elf:1a00175c 00000040 T Chip_ADC_Init
CESE/RTOS_1/D2/out/D2.elf:10002b80 00000004 B g_pUsbApi
CESE/RTOS_1/D2/out/D2.elf:1a001508 00000038 T Board_SetupMuxing
CESE/RTOS_1/D2/out/D2.elf:1a001638 000000dc T Chip_UART_SetBaudFDR
CESE/RTOS_1/D2/out/D2.elf:1a000696 00000028 T _write_r
CESE/RTOS_1/D2/out/D2.elf:10002b5c 00000020 B keys_data
CESE/RTOS_1/D2/out/D2.elf:1a0004d0 0000003a T task_led
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W ETH_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:10000040 00000004 D _impure_ptr
CESE/RTOS_1/D2/out/D2.elf:1a003018 0000014a T __sflush_r
CESE/RTOS_1/D2/out/D2.elf:10000000 ? _end_uninit_RESERVED
CESE/RTOS_1/D2/out/D2.elf:1a0004b0 00000010 T task_tecla1
CESE/RTOS_1/D2/out/D2.elf:1a0001ba 00000002 W CAN0_IRQHandler
CESE/RTOS_1/D2/out/D2.elf:1a00033c 00000018 T get_diff
CESE/RTOS_1/D2/out/D2.elf:1a007d5c 0000002a T __ascii_mbtowc
CESE/RTOS_1/D2/out/D2.elf:10000000 D _data
